sido_key,sgg_key,match_key,학교수,위험도_평균,위험도_최대,고위험_학교수,미관리_평균,환경위험_평균,학생수_합
서울특별시,강동구,서울특별시|강동구,60,11.079417190430238,40.45330403769896,16,0.3333333333333333,2.2666666666666666,43772.0
서울특별시,강북구,서울특별시|강북구,34,12.735069477685592,36.124262944222494,5,0.7058823529411765,1.8529411764705883,17666.0
서울특별시,강서구,서울특별시|강서구,80,14.472920755048714,57.58656474313706,16,0.725,2.025,43592.0
서울특별시,관악구,서울특별시|관악구,55,14.68571083226612,39.76802486004024,14,0.6727272727272727,2.309090909090909,24107.0
서울특별시,광진구,서울특별시|광진구,42,12.779969805004347,38.74166936937095,8,0.6190476190476191,2.0,24938.0
서울특별시,구로구,서울특별시|구로구,54,14.270955849292715,34.96915831798861,15,0.6296296296296297,2.574074074074074,30809.0
서울특별시,금천구,서울특별시|금천구,33,11.77564465579857,37.51585428028966,8,0.42424242424242425,2.4545454545454546,13695.0
서울특별시,노원구,서울특별시|노원구,93,15.927167774664698,51.14434592321667,21,0.8279569892473119,2.247311827956989,49367.0
서울특별시,도봉구,서울특별시|도봉구,45,13.775060730787466,32.8346564173907,12,0.5777777777777777,2.3333333333333335,22387.0
서울특별시,동대문구,서울특별시|동대문구,47,13.353345512374712,33.06993979106905,7,0.6808510638297872,1.446808510638298,24050.0
서울특별시,동작구,서울특별시|동작구,44,12.82088900555509,45.64108365744746,7,0.6590909090909091,1.9090909090909092,24125.0
서울특별시,마포구,서울특별시|마포구,45,14.900213936784695,52.79049068262764,11,0.6666666666666666,2.111111111111111,24217.0
서울특별시,서대문구,서울특별시|서대문구,40,11.034902516699486,36.01048059321487,6,0.55,1.425,21912.0
서울특별시,서초구,서울특별시|서초구,50,12.45573801331256,70.91082943970018,13,0.54,2.38,40694.0
서울특별시,성동구,서울특별시|성동구,39,13.497860117547166,39.5804410014487,8,0.6666666666666666,2.0256410256410255,16452.0
서울특별시,성북구,서울특별시|성북구,60,14.401390862271848,42.18334782548477,13,0.6833333333333333,2.283333333333333,32460.0
서울특별시,송파구,서울특별시|송파구,90,10.87405066947009,46.87151569147524,10,0.5,1.988888888888889,58518.0
서울특별시,양천구,서울특별시|양천구,63,14.446743584278211,60.17308425747918,13,0.6984126984126984,2.4603174603174605,46790.0
